,date,open,close,high,low,volume,code
81,2010-10-08,946.47,959.86,963.18,945.62,1511188.0,cyb
82,2010-10-11,960.91,947.11,961.17,941.91,1852470.0,cyb
83,2010-10-12,946.63,951.79,959.98,945.01,1510895.0,cyb
84,2010-10-13,951.33,962.74,962.74,940.65,2209485.0,cyb
85,2010-10-14,963.29,958.49,975.91,956.86,1994136.0,cyb
86,2010-10-15,954.12,944.25,957.77,937.12,1884787.0,cyb
87,2010-10-18,941.87,932.36,941.87,913.82,1787335.0,cyb
88,2010-10-19,932.83,995.92,1005.59,932.32,3333809.0,cyb
89,2010-10-20,986.65,1004.54,1024.58,986.03,3438174.0,cyb
90,2010-10-21,1001.68,991.84,1001.68,983.66,2161944.0,cyb
91,2010-10-22,991.14,1013.45,1023.7,991.14,2377733.0,cyb
92,2010-10-25,1018.08,1039.05,1043.09,1018.08,2729464.0,cyb
93,2010-10-26,1041.53,1036.01,1041.91,1020.94,2967923.0,cyb
94,2010-10-27,1034.86,1030.59,1048.56,1028.7,2443831.0,cyb
95,2010-10-28,1024.7,1038.62,1038.62,1023.49,2269392.0,cyb
96,2010-10-29,1042.4,1064.52,1069.75,1042.4,3097404.0,cyb
97,2010-11-01,1071.63,1107.52,1113.62,1071.63,3754825.0,cyb
98,2010-11-02,1108.09,1075.15,1108.09,1074.58,3292637.0,cyb
99,2010-11-03,1063.2,1040.62,1063.2,1040.55,2224595.0,cyb
100,2010-11-04,1041.42,1057.71,1057.71,1037.24,1759113.0,cyb
101,2010-11-05,1067.87,1072.22,1072.22,1058.26,2237335.0,cyb
102,2010-11-08,1077.5,1107.06,1107.06,1077.5,2579173.0,cyb
103,2010-11-09,1110.43,1115.65,1117.52,1102.01,2622116.0,cyb
104,2010-11-10,1115.74,1141.58,1147.48,1113.75,2974084.0,cyb
105,2010-11-11,1137.08,1132.72,1163.7,1132.36,3180996.0,cyb
106,2010-11-12,1126.85,1082.24,1140.63,1080.27,3612339.0,cyb
107,2010-11-15,1087.81,1148.54,1148.54,1086.52,2981080.0,cyb
108,2010-11-16,1154.41,1126.18,1175.31,1111.5,3964587.0,cyb
109,2010-11-17,1115.12,1085.35,1132.86,1080.93,2829795.0,cyb
110,2010-11-18,1090.14,1102.84,1102.84,1077.06,2238790.0,cyb
111,2010-11-19,1106.75,1153.17,1153.17,1105.59,3233615.0,cyb
112,2010-11-22,1153.26,1174.94,1194.2,1151.76,4025388.0,cyb
113,2010-11-23,1172.06,1183.5,1183.84,1148.81,2898766.0,cyb
114,2010-11-24,1176.42,1208.45,1208.45,1174.68,2869098.0,cyb
115,2010-11-25,1212.77,1186.36,1215.74,1177.83,2832584.0,cyb
116,2010-11-26,1184.8,1196.02,1200.5,1179.28,2350441.0,cyb
117,2010-11-29,1195.31,1220.11,1221.74,1193.41,2685259.0,cyb
118,2010-11-30,1219.08,1181.5,1219.12,1146.97,3163257.0,cyb
119,2010-12-01,1176.61,1177.18,1182.57,1169.89,1612221.0,cyb
120,2010-12-02,1187.1,1177.84,1192.8,1177.81,1767132.0,cyb
121,2010-12-03,1177.17,1157.94,1178.67,1148.09,1702613.0,cyb
122,2010-12-06,1157.72,1134.38,1159.3,1124.94,1562358.0,cyb
123,2010-12-07,1132.33,1161.69,1162.58,1123.76,1280460.0,cyb
124,2010-12-08,1160.92,1160.24,1176.42,1158.1,1345852.0,cyb
125,2010-12-09,1158.82,1144.53,1160.91,1144.18,1806955.0,cyb
126,2010-12-10,1139.83,1166.8,1167.68,1136.33,1569302.0,cyb
127,2010-12-13,1175.51,1209.27,1210.75,1175.51,2301380.0,cyb
128,2010-12-14,1211.46,1218.52,1219.71,1204.66,2047676.0,cyb
129,2010-12-15,1217.81,1211.8,1224.05,1209.29,2319263.0,cyb
130,2010-12-16,1209.62,1225.03,1233.62,1209.34,2127810.0,cyb
131,2010-12-17,1222.93,1232.98,1233.39,1222.93,2059515.0,cyb
132,2010-12-20,1235.67,1212.34,1239.6,1180.53,2702385.0,cyb
133,2010-12-21,1212.09,1215.02,1222.3,1204.48,1885949.0,cyb
134,2010-12-22,1214.77,1201.65,1215.79,1199.68,2109499.0,cyb
135,2010-12-23,1198.74,1176.36,1200.76,1175.86,1877144.0,cyb
136,2010-12-24,1170.69,1144.5,1170.69,1140.13,1630336.0,cyb
137,2010-12-27,1145.7,1105.3,1154.53,1100.52,1567896.0,cyb
138,2010-12-28,1098.94,1091.48,1099.18,1080.4,1439567.0,cyb
139,2010-12-29,1091.82,1113.31,1113.31,1091.82,1615975.0,cyb
140,2010-12-30,1113.56,1117.21,1122.41,1106.43,1409447.0,cyb
141,2010-12-31,1117.36,1137.66,1138.47,1117.36,1391123.0,cyb
142,2011-01-04,1142.17,1155.11,1155.52,1140.04,1695881.0,cyb
143,2011-01-05,1153.91,1155.35,1159.12,1146.38,1683527.0,cyb
144,2011-01-06,1153.63,1134.79,1159.41,1134.09,1559129.0,cyb
145,2011-01-07,1132.73,1126.52,1139.78,1119.61,1974030.0,cyb
146,2011-01-10,1124.34,1093.77,1124.34,1089.06,1591818.0,cyb
147,2011-01-11,1089.99,1078.36,1089.99,1068.4,1376431.0,cyb
148,2011-01-12,1083.12,1089.67,1095.52,1071.09,1234470.0,cyb
149,2011-01-13,1094.83,1093.86,1097.1,1089.67,1776971.0,cyb
150,2011-01-14,1092.09,1067.42,1092.09,1065.75,1534370.0,cyb
151,2011-01-17,1066.44,1028.16,1066.99,1025.66,1701014.0,cyb
152,2011-01-18,1021.84,1025.72,1029.86,1014.63,1018064.0,cyb
153,2011-01-19,1025.93,1048.54,1048.6,1023.15,1178339.0,cyb
154,2011-01-20,1047.77,1020.39,1051.52,1020.29,1442281.0,cyb
155,2011-01-21,1014.72,1024.51,1033.52,1013.27,1254321.0,cyb
156,2011-01-24,1024.79,994.97,1029.33,994.26,1315743.0,cyb
157,2011-01-25,992.57,979.0,992.57,968.32,1421063.0,cyb
158,2011-01-26,978.07,995.74,995.78,977.85,1161020.0,cyb
159,2011-01-27,991.06,1013.02,1015.05,984.79,1186127.0,cyb
160,2011-01-28,1013.64,1020.94,1023.63,1011.3,998536.0,cyb
161,2011-01-31,1021.63,1029.12,1030.19,1014.4,1211559.0,cyb
162,2011-02-01,1029.67,1032.6,1034.14,1026.9,1447715.0,cyb
163,2011-02-09,1026.45,1025.15,1037.84,1021.79,1287175.0,cyb
164,2011-02-10,1026.25,1063.95,1063.95,1024.71,1833971.0,cyb
165,2011-02-11,1067.19,1071.58,1075.59,1065.15,1858216.0,cyb
166,2011-02-14,1072.31,1086.56,1087.31,1072.31,2085430.0,cyb
167,2011-02-15,1086.8,1087.72,1097.56,1082.27,2692483.0,cyb
168,2011-02-16,1086.77,1107.24,1107.24,1083.85,2430058.0,cyb
169,2011-02-17,1108.63,1115.33,1116.96,1103.89,2407534.0,cyb
170,2011-02-18,1114.45,1100.46,1114.69,1098.58,2314419.0,cyb
171,2011-02-21,1096.17,1117.67,1117.67,1094.43,2338857.0,cyb
172,2011-02-22,1118.61,1088.27,1122.18,1087.01,3202336.0,cyb
173,2011-02-23,1088.08,1114.05,1117.29,1087.86,2313215.0,cyb
174,2011-02-24,1112.43,1101.95,1112.72,1094.62,13193.0,cyb
175,2011-02-25,1098.11,1095.1,1098.73,1085.8,1966280.0,cyb
176,2011-02-28,1096.34,1099.78,1099.78,1087.59,1903786.0,cyb
177,2011-03-01,1100.81,1098.0,1102.55,1091.98,2101515.0,cyb
178,2011-03-02,1094.97,1088.9,1096.09,1077.65,1797659.0,cyb
179,2011-03-03,1088.89,1064.31,1091.89,1062.37,1799709.0,cyb
180,2011-03-04,1063.43,1071.86,1071.86,1056.56,1471274.0,cyb
181,2011-03-07,1073.93,1078.11,1078.11,1069.93,1770028.0,cyb
182,2011-03-08,1079.53,1084.82,1085.31,1074.1,2526986.0,cyb
183,2011-03-09,1084.7,1087.3,1087.3,1075.46,2453239.0,cyb
184,2011-03-10,1088.34,1093.9,1103.54,1087.56,2564247.0,cyb
185,2011-03-11,1090.21,1101.76,1113.01,1088.65,2755355.0,cyb
186,2011-03-14,1099.32,1107.54,1107.54,1095.9,2543075.0,cyb
187,2011-03-15,1108.2,1094.95,1108.2,1078.23,2786249.0,cyb
188,2011-03-16,1094.12,1102.21,1102.67,1094.12,2621254.0,cyb
189,2011-03-17,1096.22,1078.37,1096.22,1074.87,2579187.0,cyb
190,2011-03-18,1081.6,1083.6,1088.31,1079.56,1714087.0,cyb
191,2011-03-21,1083.15,1070.6,1084.55,1068.31,1675007.0,cyb
192,2011-03-22,1072.39,1067.29,1074.08,1057.86,1846559.0,cyb
193,2011-03-23,1066.17,1076.56,1076.56,1064.59,1762140.0,cyb
194,2011-03-24,1078.02,1077.99,1081.59,1074.04,1872127.0,cyb
195,2011-03-25,1077.34,1072.34,1078.02,1069.38,1977720.0,cyb
196,2011-03-28,1072.89,1052.11,1074.41,1051.02,2287752.0,cyb
197,2011-03-29,1050.29,1019.04,1050.29,1017.88,2763171.0,cyb
198,2011-03-30,1017.16,1006.37,1019.17,1004.38,1944158.0,cyb
199,2011-03-31,1006.72,1008.3,1019.32,1005.37,1590416.0,cyb
200,2011-04-01,1006.04,1015.08,1015.08,1002.86,1294019.0,cyb
201,2011-04-06,1011.68,994.26,1011.82,992.31,1541654.0,cyb
202,2011-04-07,993.38,1004.41,1004.41,992.43,1773952.0,cyb
203,2011-04-08,1004.14,1019.14,1019.14,1002.38,1569267.0,cyb
204,2011-04-11,1021.3,1002.8,1022.56,1002.43,1710574.0,cyb
205,2011-04-12,1000.77,1000.16,1007.25,997.75,1354872.0,cyb
206,2011-04-13,999.53,1020.75,1020.75,998.52,1508995.0,cyb
207,2011-04-14,1021.1,1016.62,1021.46,1013.99,1412610.0,cyb
208,2011-04-15,1015.97,1010.06,1016.15,1002.64,1777145.0,cyb
209,2011-04-18,1008.48,1003.26,1010.66,1000.18,1524246.0,cyb
210,2011-04-19,1000.88,994.3,1000.88,986.9,1759370.0,cyb
211,2011-04-20,993.94,1008.18,1009.5,991.88,1687702.0,cyb
212,2011-04-21,1007.98,1010.56,1017.7,1006.91,2388192.0,cyb
213,2011-04-22,1008.17,1004.65,1008.3,1000.92,1893595.0,cyb
214,2011-04-25,1001.08,975.17,1001.08,974.98,1990286.0,cyb
215,2011-04-26,970.96,958.29,973.56,954.98,1969918.0,cyb
216,2011-04-27,956.77,942.54,961.64,936.99,1827124.0,cyb
217,2011-04-28,941.2,904.15,944.7,903.03,1934849.0,cyb
218,2011-04-29,901.16,912.72,912.72,897.2,1317671.0,cyb
219,2011-05-03,911.79,922.07,923.06,907.28,1226499.0,cyb
220,2011-05-04,919.67,903.98,919.67,901.92,1270601.0,cyb
221,2011-05-05,901.47,914.59,919.6,900.35,1473808.0,cyb
222,2011-05-06,910.14,918.28,920.77,904.74,1334006.0,cyb
223,2011-05-09,920.12,931.77,935.9,920.12,1557071.0,cyb
224,2011-05-10,932.88,931.21,933.24,925.04,1267213.0,cyb
225,2011-05-11,931.51,929.95,933.28,923.26,1596040.0,cyb
226,2011-05-12,927.15,909.26,927.15,909.14,1646752.0,cyb
227,2011-05-13,909.24,909.77,912.61,897.8,1544289.0,cyb
228,2011-05-16,911.34,906.34,916.02,906.08,1332883.0,cyb
229,2011-05-17,903.98,895.15,904.48,890.36,1624413.0,cyb
230,2011-05-18,891.99,890.79,894.89,888.17,1744464.0,cyb
231,2011-05-19,891.48,884.89,895.54,883.87,1448972.0,cyb
232,2011-05-20,884.06,875.43,884.33,873.87,1416626.0,cyb
233,2011-05-23,873.31,840.9,873.59,840.65,2047422.0,cyb
234,2011-05-24,836.79,870.94,876.6,828.5,2782844.0,cyb
235,2011-05-25,867.68,842.35,867.68,842.12,2176375.0,cyb
236,2011-05-26,843.62,830.92,852.98,830.64,1741445.0,cyb
237,2011-05-27,830.6,822.94,835.87,819.87,1849514.0,cyb
238,2011-05-30,819.87,834.32,844.97,816.39,2335782.0,cyb
239,2011-05-31,836.35,846.32,846.32,828.66,2499466.0,cyb
240,2011-06-01,846.48,851.17,852.66,843.29,2358778.0,cyb
241,2011-06-02,841.52,833.74,841.52,823.1,2095702.0,cyb
242,2011-06-03,833.44,847.54,849.73,832.53,1958064.0,cyb
243,2011-06-07,845.25,847.71,848.22,842.46,1598940.0,cyb
244,2011-06-08,846.67,844.98,846.92,836.99,2043436.0,cyb
245,2011-06-09,843.58,828.02,843.58,828.02,2017611.0,cyb
246,2011-06-10,825.55,824.03,826.54,811.09,1785816.0,cyb
247,2011-06-13,820.24,829.36,833.25,811.39,1614046.0,cyb
248,2011-06-14,829.51,838.47,840.69,829.27,1703028.0,cyb
249,2011-06-15,837.53,827.53,840.53,826.94,2073052.0,cyb
250,2011-06-16,822.37,810.71,822.55,809.93,1731523.0,cyb
251,2011-06-17,809.16,802.64,813.21,801.3,1428628.0,cyb
252,2011-06-20,800.62,791.76,800.62,787.57,1477888.0,cyb
253,2011-06-21,791.99,795.61,796.85,786.33,1508401.0,cyb
254,2011-06-22,797.42,791.51,798.24,788.56,1847725.0,cyb
255,2011-06-23,790.7,814.44,815.78,783.86,3043269.0,cyb
256,2011-06-24,812.3,832.32,835.3,810.58,3506956.0,cyb
257,2011-06-27,832.62,843.86,850.39,832.62,3397416.0,cyb
258,2011-06-28,843.98,844.18,844.96,836.94,2329661.0,cyb
259,2011-06-29,844.85,836.38,850.36,836.38,2870804.0,cyb
260,2011-06-30,834.82,845.92,846.88,834.82,2412281.0,cyb
261,2011-07-01,847.54,855.27,862.34,847.54,3052681.0,cyb
262,2011-07-04,856.5,876.17,876.17,856.5,3605971.0,cyb
263,2011-07-05,877.52,883.42,885.78,876.9,3429034.0,cyb
264,2011-07-06,881.6,894.28,894.28,877.82,4005587.0,cyb
265,2011-07-07,893.6,899.8,911.87,891.73,4980368.0,cyb
266,2011-07-08,899.47,894.91,902.05,888.22,3350704.0,cyb
267,2011-07-11,894.07,903.31,903.9,889.82,3138543.0,cyb
268,2011-07-12,895.49,891.52,898.98,888.58,4134161.0,cyb
269,2011-07-13,890.3,913.09,913.09,890.3,3773358.0,cyb
270,2011-07-14,913.49,932.78,932.78,913.49,5124319.0,cyb
271,2011-07-15,935.54,951.14,951.4,933.49,6429022.0,cyb
272,2011-07-18,952.03,946.12,959.27,944.1,4886468.0,cyb
273,2011-07-19,940.42,927.3,940.42,924.09,4242889.0,cyb
274,2011-07-20,932.21,930.83,937.75,920.22,3652248.0,cyb
275,2011-07-21,930.26,915.37,930.89,915.37,3321787.0,cyb
276,2011-07-22,917.63,923.99,929.93,917.63,3272156.0,cyb
277,2011-07-25,920.85,887.06,920.85,884.1,4313444.0,cyb
278,2011-07-26,884.02,892.54,892.54,878.16,2911907.0,cyb
279,2011-07-27,890.03,915.55,917.16,883.97,3884076.0,cyb
280,2011-07-28,907.25,919.4,920.03,902.5,3749075.0,cyb
281,2011-07-29,919.53,913.28,924.84,910.24,3734791.0,cyb
282,2011-08-01,911.94,927.38,931.37,910.98,3717874.0,cyb
283,2011-08-02,923.09,932.12,932.12,905.01,4822299.0,cyb
284,2011-08-03,922.81,945.51,951.59,918.64,6078198.0,cyb
285,2011-08-04,944.83,937.47,950.03,935.41,4490789.0,cyb
286,2011-08-05,905.16,919.18,926.62,899.32,4278637.0,cyb
287,2011-08-08,908.08,877.44,913.32,859.16,4853829.0,cyb
288,2011-08-09,849.0,878.76,884.84,835.28,4248659.0,cyb
289,2011-08-10,891.22,891.75,901.86,889.86,4152964.0,cyb
290,2011-08-11,873.12,915.49,915.49,870.29,4790986.0,cyb
291,2011-08-12,920.29,926.3,932.78,920.29,4554967.0,cyb
292,2011-08-15,928.98,942.48,946.8,928.98,4478420.0,cyb
293,2011-08-16,942.95,933.14,944.87,929.79,4114517.0,cyb
294,2011-08-17,932.01,936.16,941.45,926.02,4004712.0,cyb
295,2011-08-18,934.58,915.68,935.11,915.26,3953249.0,cyb
296,2011-08-19,895.65,912.42,912.42,891.8,4432501.0,cyb
297,2011-08-22,913.6,910.61,925.39,907.86,4341367.0,cyb
298,2011-08-23,912.35,936.42,936.42,912.35,5674449.0,cyb
299,2011-08-24,940.42,940.2,954.23,939.28,6468434.0,cyb
300,2011-08-25,942.64,942.94,943.72,927.36,5311157.0,cyb
301,2011-08-26,940.53,952.81,954.72,937.97,5508088.0,cyb
302,2011-08-29,951.55,954.03,959.67,947.72,5130036.0,cyb
303,2011-08-30,957.29,934.18,960.15,933.82,4772780.0,cyb
304,2011-08-31,931.79,921.49,936.1,911.82,3969353.0,cyb
305,2011-09-01,921.97,917.75,930.19,913.16,3455754.0,cyb
306,2011-09-02,916.07,909.85,918.59,902.48,3296039.0,cyb
307,2011-09-05,902.37,883.87,902.37,883.46,3247565.0,cyb
308,2011-09-06,876.71,874.74,884.61,869.81,3094362.0,cyb
309,2011-09-07,877.87,899.61,899.61,877.78,3146188.0,cyb
310,2011-09-08,903.25,891.93,909.88,891.52,3276209.0,cyb
311,2011-09-09,889.47,881.58,895.84,877.53,2616606.0,cyb
312,2011-09-13,870.04,861.92,870.04,858.91,2287849.0,cyb
313,2011-09-14,864.08,876.95,877.04,855.34,2420365.0,cyb
314,2011-09-15,877.93,875.86,885.71,875.67,2623923.0,cyb
315,2011-09-16,878.56,874.88,883.1,873.55,2803521.0,cyb
316,2011-09-19,871.88,854.71,871.88,854.64,2374811.0,cyb
317,2011-09-20,850.97,856.81,861.18,846.03,2097516.0,cyb
318,2011-09-21,856.8,881.03,881.56,854.29,3279914.0,cyb
319,2011-09-22,876.25,852.92,879.1,852.92,3121393.0,cyb
320,2011-09-23,840.17,843.48,848.27,833.77,2640321.0,cyb
321,2011-09-26,842.0,829.35,848.82,826.83,2248383.0,cyb
322,2011-09-27,833.64,830.88,839.19,822.84,2753487.0,cyb
323,2011-09-28,834.03,817.52,838.33,814.34,2458248.0,cyb
324,2011-09-29,813.26,791.89,813.26,791.05,2625983.0,cyb
325,2011-09-30,792.76,791.13,796.48,781.79,1950389.0,cyb
326,2011-10-10,792.97,790.04,796.86,786.84,1621991.0,cyb
327,2011-10-11,806.7,786.15,812.45,778.05,2572308.0,cyb
328,2011-10-12,783.43,816.14,817.02,773.92,3644532.0,cyb
329,2011-10-13,816.53,833.02,835.63,814.63,4197492.0,cyb
330,2011-10-14,830.48,830.2,833.03,819.98,3330833.0,cyb
331,2011-10-17,832.86,832.29,839.26,826.81,3697721.0,cyb
332,2011-10-18,826.53,806.6,828.17,806.0,3930548.0,cyb
333,2011-10-19,807.21,804.44,813.95,798.8,3006662.0,cyb
334,2011-10-20,801.03,778.95,801.03,771.15,3368182.0,cyb
335,2011-10-21,777.03,763.29,779.46,760.16,2590864.0,cyb
336,2011-10-24,761.43,772.41,772.96,741.33,3335606.0,cyb
337,2011-10-25,770.84,797.86,799.1,769.28,4508874.0,cyb
338,2011-10-26,794.29,811.13,820.81,791.0,6050439.0,cyb
339,2011-10-27,810.72,810.92,821.29,807.12,5078367.0,cyb
340,2011-10-28,820.42,833.42,833.73,813.93,5755198.0,cyb
341,2011-10-31,834.3,852.8,852.8,831.5,6252855.0,cyb
342,2011-11-01,843.8,853.36,855.35,840.05,6301051.0,cyb
343,2011-11-02,837.07,881.05,881.05,833.9,8516045.0,cyb
344,2011-11-03,885.87,877.66,898.31,877.66,9918096.0,cyb
345,2011-11-04,881.62,882.25,887.67,876.44,6660408.0,cyb
346,2011-11-07,880.15,878.76,889.34,876.54,5225319.0,cyb
347,2011-11-08,878.45,862.36,879.9,861.38,5445643.0,cyb
348,2011-11-09,866.91,891.12,891.12,860.75,6883980.0,cyb
349,2011-11-10,881.69,895.27,911.73,878.99,10350637.0,cyb
350,2011-11-11,893.72,891.19,901.8,885.59,7667414.0,cyb
351,2011-11-14,899.11,915.98,917.27,899.11,8111971.0,cyb
352,2011-11-15,916.62,920.97,922.81,912.81,7390361.0,cyb
353,2011-11-16,921.3,893.51,922.07,888.88,7071703.0,cyb
354,2011-11-17,893.79,898.34,911.9,890.82,6529090.0,cyb
355,2011-11-18,892.63,869.19,892.74,868.26,6104312.0,cyb
356,2011-11-21,866.98,863.13,868.31,849.56,4658928.0,cyb
357,2011-11-22,856.2,868.43,868.48,852.04,4089330.0,cyb
358,2011-11-23,868.78,864.81,874.3,863.06,4401077.0,cyb
359,2011-11-24,856.67,868.14,874.92,852.0,4339727.0,cyb
360,2011-11-25,866.99,863.49,874.47,860.63,4199906.0,cyb
361,2011-11-28,864.38,866.84,871.28,858.46,3976936.0,cyb
362,2011-11-29,872.2,880.31,880.31,866.74,4643474.0,cyb
363,2011-11-30,878.68,838.11,878.68,824.95,5836484.0,cyb
364,2011-12-01,861.54,852.87,872.34,852.87,5721672.0,cyb
365,2011-12-02,849.18,828.97,849.18,825.08,3980349.0,cyb
366,2011-12-05,825.6,791.39,826.09,790.29,3384285.0,cyb
367,2011-12-06,788.43,798.1,801.93,783.28,3163314.0,cyb
368,2011-12-07,797.18,802.62,806.42,794.36,3027376.0,cyb
369,2011-12-08,799.48,809.43,819.97,788.62,4313035.0,cyb
370,2011-12-09,802.13,798.84,812.17,796.19,3100104.0,cyb
371,2011-12-12,798.81,790.79,803.74,789.79,2535366.0,cyb
372,2011-12-13,787.08,769.55,787.08,765.83,1912966.0,cyb
373,2011-12-14,766.18,757.04,773.77,756.96,2645468.0,cyb
374,2011-12-15,751.55,751.39,756.81,743.27,2401145.0,cyb
375,2011-12-16,745.52,778.78,778.78,745.52,4329477.0,cyb
376,2011-12-19,774.65,793.44,793.44,767.07,5077001.0,cyb
377,2011-12-20,791.82,781.42,799.66,780.92,4050591.0,cyb
378,2011-12-21,786.98,761.34,791.23,760.92,3864116.0,cyb
379,2011-12-22,754.48,757.9,767.32,727.74,4661591.0,cyb
380,2011-12-23,754.89,761.44,770.38,750.96,3634598.0,cyb
